dataset,n_parameters,train_time_sec,peak_memory_GB,all_r2,all_r2dx,avg_r2,avg_r2dx,split
perturb_processed.h5ad,1419396,8.592753887176514,2.2358856201171875,"[0.9568143748601681, 0.9844781347732897, 0.961345275078632, 0.9867563477600515, 0.9895321226641749, 0.9826871234091838, 0.9896174734612982, 0.9898735313310929, 0.8655759525241379, 0.9764663851099598, 0.982721401593744, 0.9759361157581552, 0.9779729424711703, 0.8919064678830895, 0.9838830932979998, 0.9821277034195097, 0.9885318783139497, 0.7657122434002648, 0.8559342981703868, 0.9906290145864459, 0.9881173094599156, 0.9815489465015609, 0.9772833766771619, 0.9870066552203537, 0.9840900258428251, 0.973742653932338, 0.9899339022383854, 0.9394813475600629, 0.9744442712770186, 0.9667032318713797, 0.9893015704507104, 0.9893225493316423, 0.9775511036545578, 0.9877063781811897, 0.8367974009075118, 0.8417941060201533, 0.9658352813293845, 0.8738254837539744, 0.9013444213822427, 0.9524829376229402, 0.8273433328272783, 0.9600816960635615, 0.9643057116200902, 0.9583705313919938, 0.9868884398585739, 0.9290995324071268, 0.9111719811539203, 0.9781527470862428, 0.9492063509229434, 0.9712619411017893, 0.9912662381302585, 0.9912406081631234, 0.9731001411979606, 0.986481023975551, 0.973687149132417, 0.9854634587866005, 0.9804980245931365, 0.9786615050469485, 0.9662847769229075, 0.9840326123122726, 0.9876988424039331, 0.9895085121232617, 0.9581379398864202, 0.9786142273774028, 0.9623073765637142, 0.9886528806229101, 0.9743999750157977, 0.8777550011690369, 0.9672613860530374, 0.8156576850494012, 0.9895438799627476, 0.9529187645090534, 0.9778806702652988, 0.9532212127780617, 0.9857460055382893, 0.99087508019263, 0.954529049149858, 0.9863853059792107, 0.9896590355928003]","[0.061709992336844266, -12.878209260327496, -0.17685066652968517, -0.4999932819083974, -9.795167294080818, 0.07764591358277784, -0.9274701144614586, -1.708870383918574, 0.12274951335512618, -1.2317670208581717, -0.43594120178085816, -4.547336515280542, -0.7005406139517754, 0.03586775181839941, -0.09614255085800605, -0.045346407562211866, -9.638570975444312, -0.11198796016031509, -0.12551020120411605, -0.649343017916258, -1.7023762282831334, 0.08668009441029478, -3.83228147750543, -8.934066342834138, -4.785976401887458, -3.581948980628507, -2.5083421255588703, 0.12876525446777531, -0.6488999475630051, 0.07708789503444036, -9.684881808043627, -12.706430289470298, -4.105499776645229, -3.0740338116369346, 0.0924448569409081, -0.2596218905357264, 0.1830756978569389, -0.07851356851940916, -0.011920517975713585, -0.22853540364583202, -0.051820713258978746, -0.09957262549611756, -0.022500876494644162, 0.07205036642877172, -0.010367763157740129, 0.13770351278632498, 0.1822733698850476, -0.044557394027258335, -0.040847847350643285, -1.5432942809788859, -0.34264735676546954, -2.068678824643984, 0.07274490487985996, -0.017517283378126747, 0.21035386269771694, -2.8773123835501853, -5.3927341534571145, -0.06709278408127317, -1.0177851570169087, 0.11139755166620924, -10.369194194040391, -0.08848066035424274, -1.1252542139179988, 0.009244229085737743, 0.1208832425277303, -20.921464341116486, -3.061317319048614, -0.40199561357820457, 0.11319100592645515, -0.10033282941227073, -5.420860823422842, 0.18313189643209615, -0.5645104029731489, 0.14487887647506004, -1.995897659750352, -1.0025118580449361, 0.1613835254531416, -1.1136360681919752, -8.03932374976112]",0.9580274109621462,-2.0902357202556776,split_0
perturb_processed.h5ad,1460145,25.028773069381714,2.2578582763671875,"[0.9671740188073812, 0.9910904922419643, 0.9935908732228573, 0.9722228420513169, 0.9942759146099514, 0.987133281629436, 0.9887710856757254, 0.9644220216252968, 0.9606042074402259, 0.9863985699499941, 0.9913211990750527, 0.9935211296388087, 0.9822083218035556, 0.9673855964896602, 0.9935084869523962, 0.9905322420228702, 0.9955137655103449, 0.995690330581437, 0.9950437865314851, 0.8762259451912385, 0.9968299060732936, 0.9764389920678971, 0.9395260139543262, 0.9733896338942113, 0.9616836509621126, 0.9835355229149366, 0.9797677583984508, 0.9817073914144925, 0.9552634839712358, 0.9000664394659035, 0.9866554174781843, 0.9559935474353618, 0.9883289071187309, 0.9915206111184983, 0.9934553813096564, 0.9842353821503234, 0.7555771590205498, 0.8554037547423956, 0.8575826701129924, 0.8161862352425331, 0.9849234494630674, 0.9781625195353052, 0.9933993505394834, 0.9920205207165202, 0.9893537222067367, 0.9790968991995496, 0.9053702599347384, 0.9836868177291019, 0.989509190604105, 0.9857242601579425, 0.9408483980947914, 0.9924002595473427, 0.8079873341392386, 0.974732261504121, 0.973562967114606, 0.9961579553625965, 0.994402869266332, 0.9941457887319101, 0.9772161802571986, 0.9533223011467872, 0.9765289884229098, 0.9896111700257298, 0.978233144920332, 0.9776591151155519, 0.9937014440032322, 0.9865667696141757, 0.9898163531627205, 0.985265016507701, 0.9917877289166607, 0.9783357602687355, 0.995945439129432, 0.9934880160871898, 0.8501755443355925, 0.8337625745769267, 0.9703468181910151, 0.8810628118475007, 0.9067375683377235, 0.9245603960381064, 0.9599510723768967, 0.8389886624362902, 0.9682332776084219, 0.9730057060856728, 0.96528727504608, 0.9923763991724065, 0.9943018255816385, 0.9958945814493653, 0.9392091308079273, 0.9753774515294262, 0.9943463877372275, 0.919218705127368, 0.995726276935272, 0.9815085348818273, 0.9539781902280202, 0.9746806988910105, 0.9351270122616182, 0.9961051383990415, 0.9880519356113063, 0.9725610413330139, 0.9958511117599605, 0.9932465323950731, 0.9877351622760306, 0.9960773983278298, 0.9925589092080938, 0.9782260038207549, 0.9777487316421072, 0.9794205025681479, 0.8922287835969391, 0.991671526046437, 0.9810617170478574, 0.9921868449899495, 0.8908438135470599, 0.9956740448281544, 0.9819769927806464, 0.9846777897674973, 0.9675411861564247, 0.9911156265262374, 0.9902911111116058, 0.9944879948852272, 0.9357725713936922, 0.8935239658320174, 0.9843829109228533, 0.9538849553264125, 0.9778476891534882, 0.9848834446276046, 0.9693493173295828, 0.9875913896692626, 0.9773362833461738, 0.9496215745762204, 0.9902831872211485, 0.9763327936279265, 0.8693849227344509, 0.9137863377802764, 0.9757107897308455, 0.8077390582815372, 0.9739006217678692, 0.8491721310744621, 0.9882272054976051, 0.9861217440841789, 0.9948686721348469, 0.993464668763451, 0.9598127817254759, 0.962180865389479, 0.9849064938061691, 0.9921368834401334, 0.9918685158407685, 0.9895748589665042, 0.9628560590337883, 0.9909179548690101, 0.9965951215780399, 0.9636346113952405, 0.9834320074275759, 0.9969744944989745, 0.9940131094186767, 0.992132992936423, 0.8048258369271544, 0.9952214327748509, 0.9940535405121957, 0.9945286793102724]","[0.28679431975858705, -8.524501420036014, 0.07810242096425668, -0.8219971183706432, -1.1120226836703724, -10.501599822084897, -4.46494086612224, -0.08320220207698226, -0.41676531649789483, -1.313050233370236, 0.01789484972243416, -16.09808033012059, -2.046380394548628, 0.35289676811209225, -5.694861244206519, 0.4955964477399071, 0.16711479217358594, 0.1526106312394463, -0.3255845269428086, 0.19225773207637864, -0.06371003452002855, -1.2351160616576635, -0.16663157018723518, -2.6359832663362486, -0.32115025035003697, -0.36827172364134, -3.6633474178631626, -0.41226521978475605, 0.008728252603800613, 0.10863013872309779, 0.09252069262500995, 0.31022544652164474, 0.317383844765044, -6.866707283848494, 0.31369501743926875, -6.238926939441017, -0.16008794913051871, 0.16531994788368964, -0.11262186708428179, -0.1281398138732337, 0.2976085281306101, -1.9789579863975844, -0.16171927621141613, -0.81454893127009, 0.47304043796544226, -3.4464180090630574, -0.11993283737697791, 0.05935756393452318, -7.018436929073717, -4.190744070558052, 0.24406632195901712, -0.004535172941254384, -0.08663167551543216, -3.408980192594097, -0.03184418359085428, -0.04036519697672514, -0.9499900054044161, 0.4894677853983057, -2.028891892978787, 0.32801298902329923, 0.18355432571489094, -2.291771316360126, -0.4044547956023097, 0.38076247014815157, -5.290263349750765, -0.11978872830456533, -9.837253546734873, -3.6108594624520522, -9.543532129328451, -3.9246725606020716, 0.34168545931249983, -1.1577379646321053, 0.16683542373778326, -0.3235995450323561, 0.2909482881968646, -0.016646422198535404, 0.04339712925659478, 0.025586055266801466, -0.03544767007214622, 0.019127584361080863, 0.1249706078127093, 0.22671714204765947, 0.22623153032617982, 0.41257661478515373, -3.7078549895388235, -0.21357830651592402, 0.2606613934119585, 0.26983025783409254, -1.419808860503251, 0.25635367605784, -0.25453331259535594, 0.11591495693035181, 0.05694032491683043, -1.240942071839263, 0.23187412452279454, 0.40125059258008455, -3.173677791372813, 0.37619497567979165, -0.45327329100325864, 0.38449860307885286, -2.6676976452226424, 0.06937869213400327, -0.6170165178963418, -0.44250935932220536, 0.38587768524950883, 0.29063283488869274, 0.2128083080448573, 0.373197713336306, 0.4317021741831789, -1.0839413367972606, -0.6473716562208025, 0.3794454700350208, -4.9072132795595325, 0.2337251417956564, -0.9427688280106015, 0.5055834611495552, -7.971148607719488, 0.4282633396128017, 0.07954078038820256, -0.02924516769057295, 0.429838279691117, -1.3411246497280036, 0.013020724495057978, 0.29972451502522623, 0.28510946118345837, -11.326541275087306, -1.4380485361455873, 0.2876189229903273, -17.766541597018755, -2.7547976940007888, -0.4979561591719619, -0.3324460962389073, 0.3420759351669055, -0.14760129859131244, -0.9414408490607744, 0.1087325025747844, -0.59749784392918, -2.980335583380776, -2.1506967024521564, -1.9533707506336837, -1.2595129026396936, 0.34381806842028106, -0.0675074417169319, -1.2060312316980295, -0.6692293746391822, 0.50996872413296, 0.32103473320063125, -0.9089045291995328, 0.25285381501111504, 0.3293025255790112, -1.2175453999450405, 0.5684996634270447, -1.2235707606008557, -0.22137728684749125, -0.3644515623510538, -0.8062962708029207, -0.29250391970589606, -3.7826847285485696]",0.9643088195959386,-1.2873770565587155,split_1
perturb_processed.h5ad,1515258,35.143146991729736,3.9500274658203125,"[0.9678816618987802, 0.9928030354094579, 0.9941843477458098, 0.9781658475096929, 0.9948427966837834, 0.9961703117127827, 0.9863556381983064, 0.9939485597096466, 0.958325343280722, 0.9908682333270279, 0.9929934224332784, 0.9917495233800292, 0.9637381589411831, 0.8999126033359858, 0.9700119761306124, 0.9969455982189699, 0.99057697453423, 0.9873927241296963, 0.9946255639385776, 0.9662736334149146, 0.9950547071306246, 0.9876524918125984, 0.9688074280202444, 0.9943649371363675, 0.9883067305095916, 0.9969908613991731, 0.9954307213002279, 0.9963378821388438, 0.872347785162934, 0.997051871581102, 0.9966069046221733, 0.9823954524109607, 0.9478258777789079, 0.9784172135938304, 0.9687759565391192, 0.9912571364639639, 0.9872070857065489, 0.9823412016884656, 0.9141866412096802, 0.9835804133211451, 0.9916084885335016, 0.9631162690942263, 0.907584910053145, 0.9871887891819867, 0.9569949563626677, 0.9811333505876223, 0.991709245585181, 0.9940479820012974, 0.9943821929485386, 0.9962759605308011, 0.989471822509172, 0.7798230134193563, 0.9956789105156382, 0.9785098055163787, 0.8543815255586107, 0.9773257269194601, 0.8928492255835462, 0.8394516145620211, 0.8705381810942407, 0.8276532598020662, 0.9857592369097028, 0.9880278191457555, 0.9841771246633274, 0.9953009111696808, 0.995297180638084, 0.9891131700669951, 0.9810773870708431, 0.9161952017411794, 0.9836346163357812, 0.9852205873397438, 0.9904849056248335, 0.9899620566253993, 0.9412550081555626, 0.9964224144261603, 0.9916440869534292, 0.9953672752598742, 0.8227025748054968, 0.9540309249582117, 0.9801572074610261, 0.972844658542575, 0.9966752353146044, 0.9961226799523744, 0.9958434964420344, 0.9836055869961335, 0.9514583514442367, 0.7629802305560699, 0.9822219066773769, 0.9931089530451784, 0.9922856860389165, 0.9806146295819007, 0.9158359250597297, 0.9776732247512036, 0.994192297164672, 0.9805996802305061, 0.9339778363364567, 0.9952135282500119, 0.9893264249043879, 0.9867286548224681, 0.9313207161796205, 0.9918265482403298, 0.9899995042953403, 0.9775577643800889, 0.9942562537526575, 0.9836309526228891, 0.9956257539639849, 0.9942007262074058, 0.9910596492403025, 0.8460506917560935, 0.8521504136736462, 0.9735683494945438, 0.9539503919392329, 0.8869115346285702, 0.9332711197224541, 0.9122776906234538, 0.9287810777665539, 0.9556379448229008, 0.9501732171963281, 0.9725061736609576, 0.9637224507196496, 0.954074918286131, 0.8454776095798702, 0.9713637602961565, 0.9299624749485556, 0.9744104963541403, 0.9916830990698202, 0.9682758724050702, 0.9930956115268771, 0.9885775839101453, 0.9869682771100983, 0.9545877804254083, 0.9961859528817096, 0.9957637191848405, 0.9419032128270711, 0.9787779100135761, 0.996535444033324, 0.9965010425550912, 0.918641334170452, 0.9968817505449624, 0.9839585473876927, 0.9572569983834452, 0.9801149751510659, 0.9406925835143867, 0.9963064283077017, 0.9915441975556338, 0.9689106654532118, 0.9965818600980296, 0.91745219823293, 0.9927241199405118, 0.9911714909718525, 0.9958896621691928, 0.9929608120181239, 0.9831591214123352, 0.9890179592086243, 0.9796449949998477, 0.9800773561687264, 0.9884779763992689, 0.8879301003433077, 0.9840663258943587, 0.9940523213056242, 0.8670971785931325, 0.9768656701676663, 0.6848199347150052, 0.9948318385071271, 0.9910817226896337, 0.9727473390703737, 0.906799574878944, 0.7817236212858973, 0.9971805210118342, 0.9868140789472727, 0.9842494802991962, 0.9745532280466634, 0.9917167701417038, 0.9889658460369383, 0.9666291968640381, 0.9944053598764895, 0.9905839178604635, 0.8034343145886977, 0.8606542317694424, 0.920014729089773, 0.9957223357256837, 0.9934453400524141, 0.991592049981925, 0.9809048579852562, 0.9473043940733294, 0.9054483402237383, 0.9851420795032374, 0.9586912516571454, 0.981086600393884, 0.9417793281498628, 0.988440960731113, 0.985964361689616, 0.97386076480193, 0.9929762989974658, 0.9909566752992982, 0.9820262432768558, 0.9528693624267889, 0.9939837584341403, 0.9817034582433547, 0.8759436338251855, 0.9254855365900858, 0.9754410581432419, 0.996251804731648, 0.8245589729588042, 0.9804746599643424, 0.9139388903210927, 0.8601067472711873, 0.989561327510135, 0.9921267852565003, 0.9887283549388164, 0.995568691699785, 0.9916658936759042, 0.9959119413660108, 0.9660330143146066, 0.9612335545255869, 0.9860747451942499, 0.994288250909911, 0.995807575322565, 0.9669702934849067, 0.9881888467657354, 0.9623500508463417, 0.9952933282452351, 0.9929482179111203, 0.996749395780235, 0.9581496221727999, 0.980632882772186, 0.9859782490788167, 0.9875933715949052, 0.9285689615697489, 0.9969999367289749, 0.9966247297496803, 0.9928595548160821, 0.8257721641947522, 0.9952339249124343, 0.9949569274415669, 0.9940367536795802, 0.9955000251628884, 0.9755397961626405]","[0.30296962363247526, -6.687995601235203, 0.16358576831432758, -0.4319523610106344, -0.9015800352090437, -0.11664829287424516, -1.0254437704722994, -17.483461842771, 0.27519389272316797, -7.159369428527187, -3.561077234621564, -3.0137186230651283, -0.1039890961594272, -0.36455504446522413, -0.077624652458266, 0.4301409816880296, -0.6021546190862399, -0.9293990217437975, 0.3921849060932592, 0.32628723235155643, -12.04458059709926, -1.1139324809984554, 0.3811253630107926, -4.807101484249929, 0.3770621158506211, 0.4414220186632746, 0.10165161095633601, 0.02070768181849314, 0.16693437602055272, 0.16662461431674125, -0.1383675642589517, -0.6693298882095713, -0.005915397316162085, -1.9486676372005016, -0.07664430173826609, -4.973137713795082, -0.06290354419579591, -3.069933440144717, 0.2185848119548216, -0.26767816313929815, -0.18353780837485956, 0.18284766558753063, 0.175691898141898, 0.12898347319747505, 0.3259548079697535, -1.3169724555967965, 0.515133134262799, -4.518418137904018, 0.4109484462024291, -1.091714891518067, -3.832683112451485, -0.04510350052854295, 0.16823408965503028, 0.27241597231791836, 0.1594194566233027, -2.06858075101076, 0.19204707815957445, 0.12362785751710326, -0.011203987849088604, -0.057785903353001045, 0.33657730546656195, 0.06412024986614051, -1.1581148663207572, 0.1730420254649092, -0.06917833874216939, 0.4611430322291208, -3.024621263271449, 0.008118187741026461, -2.4685041580954525, 0.1498403881087519, -6.2688913278081495, -2.6481778421810316, 0.24921774226494842, -0.3659641229302062, 0.3579823665306213, 0.38766926639064814, -0.003274870373548344, 0.11678388314866983, -2.461474507338909, -0.05989128929172627, 0.09989621978796726, -0.35045605958553216, 0.6375535941397554, -1.1781409039591701, 0.30119898097012976, 0.08355983045755566, 0.3816080031940763, -1.1827757874078597, -0.09431553578120155, -0.25058863333513726, 0.17277381004480075, 0.38116602995837423, -0.5720624795164511, 0.3387946570852868, 0.23264216834823925, -3.779350545873842, 0.11181957298848766, 0.03028145269945648, 0.1774057993354744, -7.683140292854533, -2.1279735090779712, -1.0780472976638609, -6.366862131406066, -2.720208016667436, 0.2899779991454381, -0.9202616464086428, -6.202243299827838, 0.143888675667319, -0.17715779140351384, 0.3680165242323771, 0.244636179020299, 0.03329584823214515, 0.1668718106151681, 0.10016139458526252, 0.08004650473377928, 0.08405082164867761, 0.16646598545784363, 0.11917940310184205, 0.062013440844853496, -0.08467777131745113, 0.058591623194976905, 0.21116407192113495, 0.06507893680189214, 0.2669374365329551, -6.184099448874462, 0.292814016572706, 0.4680102263619297, -5.67132691632505, 0.30373172215908206, 0.19742357141310451, -2.1504215204985035, -0.2520536957525892, 0.2934235620079203, 0.3710370460531117, -0.48218908487657264, 0.05673944324071556, 0.25105883015520225, 0.08488470806121051, 0.23309180726711076, 0.12408661107512353, -0.7595955535909811, 0.29775955745463756, 0.4322377272152539, -1.9529110407694628, 0.293202698316694, -0.19708565612639228, 0.07342067341741343, 0.3368994310143021, -1.639803300515306, 0.02505516851696732, -0.5294375555946493, -0.1152945482736818, 0.1451306414463842, 0.4383042586904279, 0.31327020196648636, -3.158361678710521, 0.1814033724144153, 0.4833799615327822, 0.5524038226342598, 0.16265194559289298, 0.30580358977177124, -0.0750418052021895, -0.37818420848703527, 0.24413380287058073, 0.34497019308749166, -0.4065816765185504, -0.14011498485952845, 0.5956576125047006, -3.3203551982862605, 0.21241506424547962, -0.5197081469099945, 0.5063873326857139, 0.385951409216587, 0.36660968181132514, -4.164836982567696, 0.48474983060070176, 0.014474209828082563, -0.006741612553757825, 0.199756885430588, 0.5563750927366947, 0.27817437506758214, 0.05334781890274631, 0.42268573292821576, 0.2450082455621131, 0.08607869738717167, 0.457545685810978, -1.0970719385838428, 0.1574043267766685, 0.1869650061864987, 0.23591213210086093, 0.35120974765583124, 0.39055044977509223, 0.512174780601685, -7.979273105243854, -0.9332894249655632, 0.3336587264061228, -10.612300676489129, -1.9018028190606815, -0.4228198534501637, -0.1515186284192609, 0.33476485793872823, 0.33391489475256986, -0.04729790905206244, -0.4522922395304403, 0.18075481835662222, 0.17345814665905168, -0.41631524219469584, -2.7058551296971896, -2.2317269416144865, -1.7202954497846283, 0.4047254908705482, -0.8469211722018641, -0.9096046143153298, 0.3273891396875449, 0.015260628925486741, -0.6019199717984167, 0.13958092149947798, 0.33328031374389555, 0.44482121599093294, 0.31200716140026463, -2.918883903085417, -0.47810723014917, 0.28674669091681515, 0.22817491446126648, -2.1136820699914916, 0.48111283092293555, -0.6599590826403654, -0.45553781072104194, 0.5721608262449798, -0.2534123853631842, -0.10820210646456152, -0.21801584995230505, -0.31290619637488515, -0.9056824037808782, -0.2958493340587025, -2.9324852841086955, -1.664457765563096]",0.9640460848813719,-0.7741359638866312,split_2
